                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.5244,                 1.0305,                 1.6349,                0.77241,                 0.7341,                0.79719,                0.42001,                 1.6504,                0.93358,                 1.6724,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.5286,                 1.0202,                 1.6338,                0.77718,                0.72399,                 0.7961,                0.41796,                 1.6448,                0.95176,                 1.6801,               0.003466,               0.003466,               0.003466
                    134,                 1.5259,                 1.0259,                  1.645,                0.75218,                0.74566,                0.79702,                0.43042,                 1.6127,                0.93324,                  1.663,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.5135,                 1.0023,                 1.6297,                0.78457,                0.72254,                0.79726,                0.42103,                 1.6434,                0.92993,                 1.6713,               0.003367,               0.003367,               0.003367
                    136,                 1.5199,                 1.0053,                 1.6373,                0.79332,                0.72688,                0.79419,                0.42301,                 1.6321,                0.93069,                 1.6684,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.5136,                 1.0261,                  1.627,                0.77755,                0.73844,                0.79763,                0.42329,                 1.6236,                0.93183,                 1.6604,               0.003268,               0.003268,               0.003268
                    138,                  1.513,                 1.0231,                 1.6261,                0.74162,                0.75145,                0.79151,                0.42258,                 1.6311,                0.95352,                 1.6766,              0.0032185,              0.0032185,              0.0032185
                    139,                   1.52,                 1.0133,                 1.6407,                0.77265,                0.74651,                0.79537,                0.42295,                 1.6489,                0.93575,                 1.6933,               0.003169,               0.003169,               0.003169
                    140,                 1.5051,                 1.0221,                 1.6278,                0.77125,                0.74277,                0.79418,                0.42115,                 1.6347,                0.93211,                 1.6737,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.5214,                 1.0203,                 1.6359,                0.77404,                0.73555,                0.79874,                0.42617,                 1.6267,                0.92383,                 1.6695,                0.00307,                0.00307,                0.00307
                    142,                 1.4909,                0.99989,                 1.6149,                0.77541,                0.72843,                 0.7913,                  0.422,                 1.6336,                0.93412,                 1.6763,              0.0030205,              0.0030205,              0.0030205
                    143,                  1.515,                 1.0084,                 1.6374,                0.79693,                0.71821,                0.79627,                0.43221,                 1.6001,                0.93259,                 1.6583,               0.002971,               0.002971,               0.002971
                    144,                 1.5127,                  1.008,                 1.6227,                0.79989,                0.71098,                0.79842,                0.42762,                  1.619,                 0.9245,                 1.6557,              0.0029215,              0.0029215,              0.0029215
                    145,                   1.51,                 1.0069,                 1.6192,                0.77917,                0.73844,                0.79322,                 0.4261,                 1.6192,                0.91975,                 1.6583,               0.002872,               0.002872,               0.002872
                    146,                 1.4947,                0.99435,                  1.608,                0.77505,                0.72195,                0.79479,                0.42926,                 1.6201,                0.92519,                 1.6573,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.4994,                  1.001,                 1.6193,                0.76319,                0.72654,                0.79204,                 0.4213,                  1.644,                0.94423,                 1.6774,               0.002773,               0.002773,               0.002773
                    148,                 1.5007,                0.98558,                 1.6113,                0.78395,                0.71965,                0.78828,                0.42668,                 1.6238,                 0.9324,                 1.6592,              0.0027235,              0.0027235,              0.0027235
